collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
ACS,PMC9017248,10.1021/acs.nanolett.2c00415,2022/04/19,2022,Nano Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC9017247,10.1021/acsinfecdis.2c00006,2022/04/19,2022,ACS Infect Dis,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC9016778,10.1021/acssensors.2c00100,2022/04/19,2022,ACS Sens,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC9016774,10.1021/acsanm.2c00068,2022/04/19,2022,ACS Appl Nano Mater,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC9017246,10.1021/acsinfecdis.1c00629,2022/04/19,2022,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC9016775,10.1021/acs.jpcb.2c00708,2022/04/19,2022,J Phys Chem B,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC9016773,10.1021/acs.jcim.2c00222,2022/04/19,2022,J Chem Inf Model,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC9016772,10.1021/acs.est.2c01583,2022/04/19,2022,Environ Sci Technol,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC9003935,10.1021/acs.analchem.2c00139,2022/04/12,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC9004291,10.1021/acsanm.2c00954,2022/04/12,2022,ACS Appl Nano Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC9003891,10.1021/acssynbio.1c00381,2022/04/12,2022,ACS Synth Biol,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC9003389,10.1021/acsptsci.2c00026,2022/05/20,2022,ACS Pharmacol Transl Sci,American Chemical Society,NA,NA
ACS,PMC9004290,10.1021/acschemneuro.2c00164,2022/04/12,2022,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8982734,10.1021/acsami.2c01077,2022/04/05,2022,ACS Appl Mater Interfaces,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC9004287,10.1021/acs.jchemed.1c01259,2022/04/12,2022,J Chem Educ,"American Chemical Society and Division of Chemical Education,
Inc.",NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8982494,10.1021/acsinfecdis.1c00486,2022/04/05,2022,ACS Infect Dis,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8982738,10.1021/acs.nanolett.1c04722,2022/04/05,2022,Nano Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC9003890,10.1021/acs.biomac.2c00112,2022/04/12,2022,Biomacromolecules,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8982723,10.1021/acsmedchemlett.2c00077,2022/04/05,2022,ACS Med Chem Lett,American Chemical Society,ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8982496,10.1021/acs.est.1c08052,2022/04/05,2022,Environ Sci Technol,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC9063988,10.1021/jacsau.2c00017,2022/05/03,2022,JACS Au,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8982497,10.1021/acsestwater.1c00319,2022/04/05,2022,ACS ES T Water,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8982491,10.1021/acs.jpcb.1c10718,2022/04/05,2022,J Phys Chem B,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8982492,10.1021/acs.jcim.2c00100,2022/04/05,2022,J Chem Inf Model,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8938825,10.1021/acs.jnatprod.1c01003,2022/03/22,2022,J Nat Prod,"American Chemical Society and American Society of
Pharmacognosy",NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8936055,10.1021/acs.jnatprod.2c00015,2022/03/22,2022,J Nat Prod,American Chemical Society and American Society of Pharmacognosy,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8938819,10.1021/acs.jctc.1c01120,2022/03/22,2022,J Chem Theory Comput,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8938836,10.1021/acsestwater.2c00003,2022/03/22,2022,ACS ES T Water,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8936051,10.1021/acs.jmedchem.1c01372,2022/03/22,2022,J Med Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8936056,10.1021/acs.jpcb.1c10489,2022/03/22,2022,J Phys Chem B,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8982495,10.1021/acs.analchem.1c04966,2022/04/05,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8938841,10.1021/acs.est.2c00885,2022/03/22,2022,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8938837,10.1021/acsinfecdis.1c00600,2022/03/22,2022,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC9003892,10.1021/acs.jchemed.1c01154,2022/04/12,2022,J Chem Educ,"American Chemical Society and Division of Chemical Education, Inc.",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8905930,10.1021/acs.molpharmaceut.2c00010,2022/03/09,2022,Mol Pharm,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8903212,10.1021/acs.analchem.1c04328,2022/03/09,2022,Anal Chem,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8903213,10.1021/acs.analchem.2c00169,2022/03/09,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8903214,10.1021/acs.analchem.1c05264,2022/03/09,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8903209,10.1021/acs.analchem.1c05407,2022/03/09,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8905929,10.1021/acsanm.2c00181,2022/03/09,2022,ACS Appl Nano Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8905926,10.1021/acs.joc.1c02237,2022/03/09,2022,J Org Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8903211,10.1021/acsami.1c21476,2022/03/09,2022,ACS Appl Mater Interfaces,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8905934,10.1021/acsinfecdis.1c00546,2022/03/09,2022,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8905923,10.1021/jacs.1c11554,2022/03/09,2022,J Am Chem Soc,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8887654,10.1021/acsinfecdis.1c00631,2022/03/01,2022,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8887646,10.1021/acs.biochem.1c00755,2022/03/01,2022,Biochemistry,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8887652,10.1021/acsinfecdis.2c00031,2022/03/01,2022,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8887651,10.1021/acsestwater.1c00349,2022/03/01,2022,ACS ES T Water,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8887655,10.1021/acssensors.1c02079,2022/03/01,2022,ACS Sens,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8886715,10.1021/acsomega.2c00113,2022/03/01,2022,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8887656,10.1021/acsmedchemlett.1c00624,2022/03/01,2022,ACS Med Chem Lett,American Chemical Society,ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8864773,10.1021/acsestengg.1c00321,2022/02/23,2022,ACS ES T Eng,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8862745,10.1021/acsomega.1c07186,2022/02/23,2022,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8864775,10.1021/acscentsci.1c01369,2022/02/23,2022,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8864771,10.1021/acsptsci.2c00003,2022/02/23,2022,ACS Pharmacol Transl Sci,American Chemical Society,ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8862744,10.1021/jacs.1c09856,2022/02/23,2022,J Am Chem Soc,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8862743,10.1021/acs.jcim.1c01306,2022/02/23,2022,J Chem Inf Model,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8864781,10.1021/acs.jproteome.1c00863,2022/02/23,2022,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8864774,10.1021/acs.jproteome.2c00001,2022/02/23,2022,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8864768,10.1021/acsptsci.1c00252,2022/02/23,2022,ACS Pharmacol Transl Sci,American Chemical Society,ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8848513,10.1021/jacs.1c08402,2022/02/16,2022,J Am Chem Soc,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8936050,10.1021/acs.jmedchem.2c00178,2022/03/22,2022,J Med Chem,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8848515,10.1021/acsmeasuresciau.1c00057,2022/02/16,2022,ACS Meas Sci Au,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8848512,10.1021/acsami.1c20872,2022/02/16,2022,ACS Appl Mater Interfaces,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8845438,10.1021/acs.analchem.1c05215,2022/02/16,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8848511,10.1021/acsinfecdis.1c00557,2022/02/16,2022,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8845437,10.1021/acsomega.1c05595,2022/02/16,2022,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8848506,10.1021/acs.jcim.1c01283,2022/02/16,2022,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8848514,10.1021/acssuschemeng.1c08468,2022/02/16,2022,ACS Sustain Chem Eng,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8848505,10.1021/acsmedchemlett.2c00030,2022/02/16,2022,ACS Med Chem Lett,American Chemical Society,ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8845439,10.1021/acsabm.1c00874,2022/02/16,2022,ACS Appl Bio Mater,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8848510,10.1021/acs.jmedchem.1c02025,2022/02/16,2022,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8848508,10.1021/acscentsci.1c00910,2022/02/16,2022,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8848507,10.1021/acsestwater.1c00387,2022/02/16,2022,ACS ES T Water,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8806002,10.1021/acs.jnatprod.1c00805,2022/02/01,2022,J Nat Prod,"American Chemical Society and American Society of
Pharmacognosy",NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8806003,10.1021/acs.biomac.1c01447,2022/02/01,2022,Biomacromolecules,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8805706,10.1021/acs.analchem.1c04383,2022/02/01,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8805707,10.1021/acs.analchem.1c04162,2022/02/01,2022,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8806001,10.1021/acsptsci.1c00240,2022/02/01,2022,ACS Pharmacol Transl Sci,American Chemical Society,ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8806000,10.1021/acs.jmedchem.1c02000,2022/02/01,2022,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8805705,10.1021/acsami.1c19541,2022/02/01,2022,ACS Appl Mater Interfaces,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8806028,10.1021/acssensors.1c02215,2022/02/01,2022,ACS Sens,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8805996,10.1021/acsestwater.1c00441,2022/02/01,2022,ACS ES T Water,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8791032,10.1021/acs.jcim.1c01484,2022/01/26,2022,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
