license_url,license_text,cc_license,cc_license_type,open_gov,custom_permanent,custom_temporary,custom_other,unknown
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-Noncommercial 4.0 International License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), permitting all non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contact  journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contact journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contact  journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contact journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contactjournals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial reuse, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contact journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the Creative
Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits
non-commercial re-use, distribution, and reproduction in any medium, provided the
original work is properly cited. For commercial re-use, please contact
journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access article distributed under the terms of the
Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which
permits non-commercial re-use, distribution, and reproduction in any medium,
provided the original work is properly cited. For commercial re-use, please
contact journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/  License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited and is not used for commercial purposes.",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/  License, which permits use, distribution and reproduction in any medium, provided the original
work is properly cited and is not used for commercial purposes.",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access publication distributed under the terms of the Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited. For commercial re-use, please contact journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nc/4.0/,"This is an Open Access publication distributed under the terms of the
Creative Commons Attribution Non-Commercial License ( http://creativecommons.org/licenses/by-nc/4.0/ uri http://creativecommons.org/licenses/by-nc/4.0/ ), which
permits non-commercial re-use, distribution, and reproduction in any medium,
provided the original work is properly cited. For commercial re-use, please
contact journals.permissions@oup.com",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-nd/4.0/,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by-nd/4.0/ uri http://creativecommons.org/licenses/by-nd/4.0/  License, which permits use and distribution in any medium, provided the original work is properly cited and no modifications or adaptations are made.",TRUE,CC-BY-ND,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by-sa/4.0/deed.de,"Open Access  Dieses Kapitel wird unter der Creative Commons Namensnennung - Weitergabe unter gleichen Bedingungen 4.0 International Lizenz ( http://creativecommons.org/licenses/by-sa/4.0/deed.de uri http://creativecommons.org/licenses/by-sa/4.0/deed.de ) verÃ¶ffentlicht, welche die Nutzung, VervielfÃ¤ltigung, Bearbeitung, Verbreitung und Wiedergabe in jeglichem Medium und Format erlaubt, sofern Sie den/die ursprÃ¼nglichen Autor(en) und die Quelle ordnungsgemÃ¤ÃŸ nennen, einen Link zur Creative Commons Lizenz beifÃ¼gen und angeben, ob Ã„nderungen vorgenommen wurden. Wenn Sie das Buch oder Teile daraus remixen, verÃ¤ndern oder anderweitig direkt darauf aufbauen, dÃ¼rfen Sie Ihre BeitrÃ¤ge nur unter derselben Lizenz wie das Original verbreiten.",TRUE,CC-BY-SA,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an open access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This article is published under license to BioMed Central Ltd. This is an open access article distributed under the terms of the Creative Commons Attribution License (
 http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/2.0 uri http://creativecommons.org/licenses/by/2.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/2.0/uk/legalcode,"This is an openâ€access article distributed under the terms of the  http://creativecommons.org/licenses/by/2.0/uk/legalcode uri http://creativecommons.org/licenses/by/2.0/uk/legalcode , which permits unrestricted use, distribution, and reproduction in any medium, provided the original authors and source are cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/3.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/3.0 uri http://creativecommons.org/licenses/by/3.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/3.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/3.0/ uri http://creativecommons.org/licenses/by/3.0/ ), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/3.0/,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by/3.0/ uri http://creativecommons.org/licenses/by/3.0/  License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/3.0/,"This work is licensed under a Creative Commons Attribution 3.0 Unported License. The images or other third party material in this article are included in the articleâ€™s Creative Commons license, unless indicated otherwise in the credit line; if the material is not included under the Creative Commons license, users will need to obtain permission from the license holder to reproduce the material. To view a copy of this license, visit  http://creativecommons.org/licenses/by/3.0/ uri http://creativecommons.org/licenses/by/3.0/",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/3.0/,"This work is licensed under a Creative Commons Attribution 3.0 Unported License. To view a copy of this license, visit  http://creativecommons.org/licenses/by/3.0/ uri http://creativecommons.org/licenses/by/3.0/",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/3.0/igo/legalcode,"This article is distributed under the terms of the Creative Commons Attribution IGO License ( http://creativecommons.org/licenses/by/3.0/igo/legalcode uri http://creativecommons.org/licenses/by/3.0/igo/legalcode ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. In any reproduction of this article there should not be any suggestion that WHO or this article endorse any specific organization or products. The use of the WHO logo is not permitted. This notice should be preserved along with the article's original URL.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"Open Access  This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the articleâ€™s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the articleâ€™s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This article is published under license to BioMed Central Ltd. This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This is an open access article distributed under the Creative Commons Attribution License 4.0 (CCBY), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.  http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This is an open access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly credited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0,"This work is licensed under a Creative Commons Attribution 4.0 International License. The images or other third party material in this article are included in the articleâ€™s Creative Commons license, unless indicated otherwise in the credit line; if the material is not included under the Creative Commons license, users will need to obtain permission from the license holder to reproduce the material. To view a copy of this license, visit  http://creativecommons.org/licenses/by/4.0 uri http://creativecommons.org/licenses/by/4.0  Metadata associated with this Data Descriptor is available at  http://www.nature.com/sdata/ uri http://www.nature.com/sdata/  and is released under the CC0 waiver to maximize reuse.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Cell Death and Disease  is an open-access journal published by  Nature Publishing Group . This work is licensed under a Creative Commons Attribution 4.0 International Licence. The images or other third party material in this article are included in the articleâ€™s Creative Commons licence, unless indicated otherwise in the credit line; if the material is not included under the Creative Commons licence, users will need to obtain permission from the licence holder to reproduce the material. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Cell Death and Disease  is an open-access journal published by  Nature Publishing Group . This work is licensed under a Creative Commons Attribution 4.0 International License. The images or other third party material in this article are included in the articleâ€™s Creative Commons license, unless indicated otherwise in the credit line; if the material is not included under the Creative Commons license, users will need to obtain permission from the license holder to reproduce the material. To view a copy of this license, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ ), which permits use, duplication, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license and indicate if changes were made.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is distributed
under the terms of the Creative Commons Attribution 4.0 International License  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in
any medium, provided you give appropriate credit to the original author(s) and the
source, provide a link to the Creative Commons license, and indicate if changes
were made. The Creative Commons Public Domain Dedication waiver  http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless
otherwise stated.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ . The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated in a credit line to the data.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the articleâ€™s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the articleâ€™s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the articleâ€™s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the articleâ€™s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
http://creativecommons.org/licenses/by/4.0/,"Open Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the articleâ€™s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the articleâ€™s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/ . The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ uri http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated in a credit line to the data.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
